product_id,name,manufacturer,vga_type,width_mm,height_mm,depth_mm,display_type,battery_capacity,laptop_camera,ram_slots,cpu_model,ram_speed,cpu_cores,laptop_tam_nen_man_hinh,root_price,cpu_max_speed,refresh_rate,cpu_threads,cpu_speed,vga_vram
64484,Laptop Vaio FE 14 VWNC71429-BK,vaio,card tích hợp,325.1,221.0,19.8,,,full hd,,1255U,hãng không công bố,,Tấm nền IPS,,4.7,,,2.8,
64486,Laptop Vaio FE 15 VWNC51527-BK,vaio,card tích hợp,358.1,238.8,19.8,Viền mỏng,,full hd,0.0,1235U,4266.0,,Tấm nền IPS,,4.4,,,,
64803,Laptop Lenovo Legion Slim 5 16IRH8 82YA00BSVN,lenovo,card rời,359.7,260.3,19.9,Độ sáng 300nits <br> Màn hình chống chói <br> Độ phủ màu 100% sRGB <br>G-SYNC <br> Hạn chế ánh sáng xanh,80.0,full hd,2.0,13500H,5200.0,12.0,Tấm nền IPS,,4.7,165.0,16.0,2.6,6.0
47837,Laptop Lenovo Gaming Legion 5 15IMH05 82AU00G9VN,lenovo,card rời,363.0,259.0,23.5,,60.0,hd,2.0,10750H,3200.0,6.0,Tấm nền IPS,,5.0,,12.0,2.6,4.0
54363,Laptop HP Envy X360 2IN2 2022,hp,card rời,,,,"IPS, Cảm ứng, Xoay gập 360",,,,5625U,3200.0,6.0,Tấm nền IPS,,4.0,,12.0,,
47311,Laptop ASUS TUF Gaming FX516PM HN023T,asus,card rời,360.0,252.0,19.9,Adaptive-Sync <br> Chống chói Anti Glare  <br> Tấm nền IPS,76.0,,,11370H,,4.0,Tấm nền IPS,,,144.0,8.0,,6.0
63525,Laptop Lenovo Thinkpad T14,lenovo,card tích hợp,32.9,22.0,1.8,Độ sáng 250Nits<br>Độ phủ màu 59% sRGB<br>V,50.0,hd,,10310U,2666.0,4.0,Tấm nền IPS,,4.4,60.0,8.0,1.7,
63527,Laptop Lenovo Thinkpad T470S,lenovo,card tích hợp,331.0,226.8,18.8,Chống chói,57.0,hd,,7600U,2400.0,4.0,Tấm nền IPS,,,,,2.8,
49651,Laptop HP 15S-DU1040TX 8RE77PA,hp,card rời,358.5,242.0,19.9,,41.0,hd,2.0,10510U,2666.0,,,,,,,,2.0
99141,Laptop HP 14-EP0220TU B73VWPA,hp,card tích hợp,323.7,323.7,215.0,Viền siêu mỏng<br> Màn hình chống chói<br> Độ sáng 250 nits<br> Độ phủ màu 62.5% sRGB,41.0,hd,1.0,1315U,1600.0,6.0,,,4.5,,8.0,,
51051,Laptop Dell G7 15 7500,dell,card rời,357.2,267.7,18.3,WVA Anti-glare LED Backlit Narrow Border,,hd,,10750H,,,Tấm nền WVA,,,,,,
51417,Laptop Avita Liber V14,avita,card tích hợp,,,,"LED Backlit, 220 nits, 45% NTSC, ",42.0,hd,0.0,4500U,3200.0,,Tấm nền IPS,,,,,,
44542,Samsung Galaxy Book,samsung,card tích hợp,356.6,229.1,15.4,Màn hình chống loá,54.0,hd,0.0,1165G7,,,Tấm nền OLED/AMOLED,,,,,,
43926,Laptop HP Pavilion 15-EG1040TU 5Z9V3PA,hp,card tích hợp,360.2,234.0,17.9,,41.0,hd,2.0,1155G7,,,Tấm nền IPS,,,,,,
43959,Laptop HP 340S G7 36A43PA,hp,card tích hợp,324.0,225.0,17.9,Anti-glare,41.04,hd,2.0,1035G1,3200.0,,Tấm nền IPS,,,,,,
60390,Laptop Dell Latitude E5520,dell,card tích hợp,,,,,,,,2620M,,,,,,,,,
51478,Laptop Dell Inspiron N7490-N4I5106W,dell,card tích hợp,319.0,208.5,17.9,Truelife LED-backlit,65.0,hd,,10210U,,,Tấm nền IPS,,,,,,
51099,Laptop Asus Gaming FX505DY-AL175T,asus,card rời,360.4,262.0,25.8,"IPS, Wide View, Narrow Bezel",48.0,hd,,3550H,2666.0,,Tấm nền IPS,,3.7,120.0,,2.1,4.0
54325,Laptop Lenovo Ideapad 5 14ITL05 82FG0129VN,lenovo,card tích hợp,356.7,233.1,17.9,"IPS LCD LED Backlit, True Tone, 60 Hz, 300 nits, 45% NTSC",45.0,hd,,1135G7,3200.0,,Tấm nền IPS,,,,,,
54330,Laptop Lenovo Ideapad 5 15IIL05 81YK004WVN,lenovo,card rời,357.4,233.2,17.9,"Tấm nền IPS, 60Hz",45.0,hd,,1035G1,3200.0,,Tấm nền IPS,,,,,,
45965,Laptop ASUS Gaming ROG Strix G512-IAL013T,asus,,360.0,275.0,24.9,"15.6' FHD (1920×1080) IPS, 3ms",48.0,hd,,10300H,3200,,Tấm nền IPS,,,144.0,,,4.0
69961,Laptop MSI Gaming GF63 Thin 11UC-1230VN -  Kch Hot,msi,card rời,359.0,254.0,21.7,Tần số quét 144Hz,52.4,hd,2.0,11400H,3200.0,,Tấm nền IPS,13190000.0,,,,,4.0
86453,MacBook Pro 14 M3 Pro 2023 (11 CPU - 14 GPU 36GB 1TB) Sc 70W,apple,card tích hợp,312.6,221.2,15.5,Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình<br>Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)<br>True Tone<br>ProMotion,72.4,full hd,0.0,,6400.0,11.0,,64990000.0,,120.0,,,
84947,Laptop ASUS ROG Strix G16 G614JI-N4125W,asus,card rời,354.0,264.0,22.6,Thời gian phản hồi 3ms<br> Độ sáng 500nits<br> Độ phủ màu DCI-P3 100%<br> Màn hình chống chói<br> G-Sync<br> ROG Nebula Display<br> Dolby Vision HDR<br> ROG intelligent cooling,90.0,hd,2.0,13650HX,4800.0,14.0,Tấm nền IPS,46990000.0,4.9,240.0,,2.6,8.0
84951,Laptop ASUS Vivobook S 14 OLED S5406MA-PP219WS,asus,card tích hợp,310.5,221.9,13.9,Độ sáng 400nits<br> Độ sáng tối đa 600nits HDR <br> Độ phủ màu 100% DCI-P3<br> Gamut mapping<br> Display HDR True Black 600<br> 1.07 tỷ màu<br> Giảm ánh sáng xanh 70%,75.0,full hd,0.0,125H,,14.0,Tấm nền Oled,,4.5,60.0,,1.2,
93526,Laptop ASUS ExpertBook P1 P1403CVA-I7SE16-63WS,asus,card tích hợp,324.5,214.4,19.7,Độ sáng 300nits<br>Màn hình chống chói<br>Độ phủ màu NTSC: 45%<br>Góc nhìn 170/170,63.0,hd,2.0,13700H,,14.0,Tấm nền WVA,,5.0,60.0,20.0,2.4,
100326,Laptop ASUS ROG Strix G18 G814JV-N6077W,asus,card rời,399.0,294.0,23.1,Độ sáng 500 nits<br>Độ phủ màu DCI-P3 100.00%<br>Màn hình chống chói<br>G-Sync<br>ROG Nebula Display<br> Dolby Vision HDR,90.0,hd,2.0,13650HX,4800.0,14.0,Tấm nền IPS,,4.9,240.0,,2.6,8.0
80241,Laptop ASUS Expertbook B5 B5402CVA-KI0123W,asus,card tích hợp,323.4,223.1,17.9,Độ sáng 400nits <br> Màn hình chống lóa <br> Độ phủ màu 100% sRGB,63.0,hd,2.0,1340P,,12.0,,0.0,4.6,60.0,,1.9,
35719,Laptop ASUS VivoBook X413JA,asus,card tích hợp,320.0,210.0,18.0,,42.0,,,1005G1,2400.0,2.0,Tấm nền IPS,12990000.0,3.4,,4.0,,
96263,Laptop ASUS ROG Strix G16 G614JV-N3514W,asus,card rời,354.0,264.0,22.6,Độ sáng 250nits<br>Độ phủ màu SRGB 100%<br>Màn hình chống chói<br>G-Sync<br>Support Dolby Vision HDR<br>ROG intelligent cooling,90.0,hd,2.0,13650HX,4800.0,14.0,Tấm nền IPS,,4.9,165.0,,2.6,8.0
79243,Laptop ASUS Vivobook 15X OLED M3504YA-L1268W,asus,card rời,359.7,232.5,17.9,Thời gian phản hồi 0.2 ms<br> Độ sáng tối đa 600nits HDR<br> Độ phủ màu 100% DCI-P3<br> Gamut mapping<br> HDR True Black 600<br> 1.07 tỷ màu<br> Giảm ánh sáng xanh 70%<br> TÜV Rheinland-certified,50.0,hd,2.0,7530U,,6.0,Tấm nền Oled,,4.3,60.0,12.0,,
80307,Laptop ASUS Expertbook B5 B5402CVA-KI0229W,asus,card tích hợp,323.4,223.1,17.9,Độ sáng 400nits <br> Màn hình chống lóa <br> Độ phủ màu 100% sRGB,63.0,hd,2.0,1360P,,12.0,,0.0,5.0,60.0,,2.2,
80309,Laptop ASUS Expertbook B5 B5602CVA-L20164W,asus,card tích hợp,358.2,261.2,19.9,Độ sáng 400nits <br>  Gam màu DCI-P3: 100% <br> HDR True Black 600,84.0,hd,2.0,1340P,,12.0,Tấm nền Oled,0.0,4.6,60.0,,1.9,
104090,Laptop HP VICTUS 16-S0077AX 8C5N6PA -  Kch Hot,hp,card rời,369.0,259.4,23.9,Chống chói Anti Glare<br>250 nits<br> 45% NTSC,70.0,hd,2.0,7840HS,5600.0,,Tấm nền IPS,24090000.0,,144.0,,,6.0
104141,Laptop ASUS Vivobook 15 X1502VA-BQ885W,asus,card tích hợp,359.7,232.5,19.9,Độ sáng 250nits<br>Độ phủ màu 45% NTSC<br>Màn hình chống chói<br>TÜV Rheinland-certified,42.0,hd,2.0,13420H,,8.0,Tấm nền IPS,,4.6,60.0,12.0,2.1,
104143,Laptop ASUS V16 K3607VJ-RP106W,asus,card rời,357.0,250.7,18.0,Độ sáng 300nits<br>Độ phủ màu 45% NTSC <br>Màn hình chống chói,63.0,full hd,,240H,,10.0,,,5.2,144.0,16.0,2.5,6.0
104167,Laptop ASUS ROG Zephyrus G16 GU605CR-QR137W,asus,card rời,354.0,246.0,14.9,Độ sáng 500 nits (Peak)<br>Độ phủ màu DCI-P3 100%<br>Màn hình bóng<br>G-Sync<br>ROG Nebula Display<br>Dolby Vision HDR,90.0,full hd,0.0,285H,7467.0,16.0,Tấm nền Oled,,5.4,240.0,16.0,2.9,12.0
104171,Laptop ASUS ROG Strix G16 G615LR-S5238W,asus,card rời,354.0,268.0,22.8,Thời gian phản hồi (G2G) 3ms<br>Độ sáng 500nits<br> Tỷ lệ tương phản 1200:1<br> Độ phủ màu DCI-P3 100%<br> Màn hình chống chói<br> G-Sync<br> Nebula ROG Nebula Display<br> Dolby Vision HDR<br> ROG intelligent cooling,90.0,full hd,2.0,255HX,5600.0,20.0,Tấm nền IPS,,5.2,240.0,20.0,2.4,12.0
103917,Laptop Lenovo IdeaPad Slim 3 OLED 15IRH10 83K1002NVN,lenovo,card tích hợp,343.4,239.5,16.9,Độ sáng 500nits Glossy<br> Độ phủ màu 100% DCI-P3<br> DisplayHDR True Black 600,60.0,full hd,2.0,13420H,4800.0,8.0,Tấm nền Oled,20990000.0,4.6,165.0,12.0,2.1,
102998,Laptop Dell Latitude 3450 L3450-1335U-16512W,dell,card tích hợp,322.2,219.4,19.3,Độ phủ màu 45% (NTSC)<br> Độ sáng 250 nits<br> AG,42.0,,2.0,1335U,5200.0,,Tấm nền IPS,,,60.0,,,
103531,Laptop Lenovo LOQ 15IAX9E 83LK0079VN,lenovo,card rời,359.3,236.0,19.9,Độ sáng 300nits <br>Màn hình chống chói<br>Độ phủ màu 100% sRGB,57.0,hd,1.0,12450HX,4800.0,8.0,Tấm nền IPS,22490000.0,4.4,144.0,12.0,,6.0
103534,Laptop HP OMEN 14-FB0134TX AY8V0PA,hp,card rời,312.9,233.4,17.0,Độ phủ màu 100% DCI-P3 <br> Màn hình chống lóa,71.0,full hd,0.0,185H,7467.0,16.0,Tấm nền Oled,,5.1,120.0,22.0,3.9,8.0
86696,Laptop MSI Prestige 13 AI EVO A1MG-062VN,msi,card tích hợp,299.0,210.0,16.9,100% DCI-P3 <br> Display HDR,75.0,full hd,0.0,155H,6400.0,16.0,Tấm nền Oled,33990000.0,4.8,,22.0,3.8,
88359,Laptop MSI Gaming Thin A15 B7UCX-240VN,msi,card rời,359.0,254.0,21.7,,52.4,hd,2.0,7535HS,4800.0,6.0,Tấm nền IPS,,4.55,144.0,,,4.0
88698,Laptop Dell Inspiron 14 5440 NDY5V1,dell,card tích hợp,314.0,226.2,19.9,Màn hình chống chói,41.0,hd,2.0,1334U,4400.0,10.0,Tấm nền WVA,,4.6,,,,
89073,Laptop Acer Aspire 3 A315-44P-R9W8,acer,card rời,362.9,241.3,19.9,Độ sáng 250 nits<br>Độ phủ màu 45% NTSC<br>Acer ComfyView LED-backlit TFT LCD,50.0,hd,2.0,5700U,3200.0,8.0,Tấm nền IPS,,4.3,60.0,16.0,1.8,
93342,Laptop HP Pavilion X360 14-EK2024TU 9Z2V6PA,hp,card tích hợp,322.0,210.0,18.9,Độ sáng 300 nits<br>62.5% sRGB,43.0,full hd,,120U,3200.0,10.0,Tấm nền IPS,24990000.0,5.0,60.0,12.0,1.4,
93351,Laptop Dell Inspiron 14 5440 N4I7204W1,dell,card tích hợp,314.0,226.2,18.1,Độ phủ màu 45% NTSC <br>Độ sáng 250 nit <br>Màn hình chống chói,4.0,,2.0,150U,,,Tấm nền IPS,,,60.0,,,
76747,Laptop Lenovo LOQ 15IRX9 83DV0092VN,lenovo,card rời,359.9,258.7,21.9,Độ sáng 300 nits <br> Màn hình chống chói<br> Độ phủ màu 100% sRGB<br> G-SYNC,60.0,full hd,2.0,13650HX,4800.0,14.0,Tấm nền IPS,,4.9,144.0,20.0,2.6,8.0
66609,Laptop Lenovo Ideapad Slim 5 Light 14ABR8 82XS0007VN,lenovo,card rời,324.1,215.7,17.1,Độ phủ màu 100% sRGB<br>Chống chói<br>Độ sáng tối đa 300nits,47.0,full hd,1.0,7730U,3200.0,8.0,Tấm nền IPS,,4.5,,16.0,,
70025,Laptop MSI Cyborg 15 A12UDX-621VN,msi,card rời,359.0,250.0,21.9,Màn hình chống chói,53.5,hd,2.0,12450H,4800.0,8.0,Tấm nền IPS,,4.4,144.0,12.0,3.3,4.0
57512,Laptop HP Pavilion 15-EG2085TU 7C0Q7PA,hp,card tích hợp,360.2,234.0,17.9,"IPS, Micro-edge, BrightView, 250nits, 45%NTSC",41.0,hd,2.0,1240P,3200.0,,Tấm nền IPS,,,,,,
57547,Laptop HP Pavilion 15-EG2062TX 7C0W7PA,hp,card rời,360.2,234.0,17.9,"Display, 15.6 Inch FHD, IPS, 250nits, 45% NTSC, micro-edge BrightView",41.0,hd,2.0,1235U,3200.0,,Tấm nền IPS,,,,,,2.0
63681,Laptop Dell Latitude 3520 71012298,dell,card tích hợp,361.0,240.0,18.0,,,hd,2.0,1165G7,3200.0,,Tấm nền WVA,,,60.0,,,
64801,Laptop Lenovo Legion Slim 5 16IRH8 82YA00BTVN,lenovo,card rời,359.7,260.3,19.9,Độ sáng 300nits <br> Màn hình chống chói <br> Độ phủ màu 100% sRGB <br>G-SYNC <br> Hạn chế ánh sáng xanh,80.0,full hd,2.0,13500H,5200.0,12.0,Tấm nền IPS,,4.7,165.0,16.0,2.6,6.0
65154,Laptop HP Pavilion 15 EG2065TX 7C0Q3PA,hp,card tích hợp,360.2,234.0,17.9,,41.0,hd,2.0,1235U,3200.0,10.0,Tấm nền IPS,,4.4,60.0,12.0,1.3,2.0
100199,Laptop HP Dragonfly G4 A9VD6PT,hp,card tích hợp,297.4,220.4,16.4,BrightView,68.4,full hd,0.0,1365U,4800.0,10.0,Tấm nền IPS,,,,,,
100205,Laptop HP Spectre X360 14-EU0050TU A19BLPA,hp,card tích hợp,313.7,220.4,16.9,BrightView,68.0,full hd,0.0,155H,7467.0,16.0,Tấm nền Oled,,4.8,120.0,,,
100433,Laptop Lenovo IdeaPad Slim 3 14IRH10 83K0000BVN,lenovo,card tích hợp,,,,Độ sáng 400nits<br>Độ phủ màu 100% DCI-P3,65.0,hd,2.0,13420H,4800.0,8.0,Tấm nền Oled,18990000.0,4.6,60.0,12.0,2.1,
100680,Laptop Acer Aspire Lite 16 GEN 2 AL16-52P-76DU,acer,card tích hợp,357.6,247.0,18.9,LED Backlit<br>Acer ComfyView<br>Độ phủ màu 45% NTSC<br>Độ sáng 300nits,58.0,hd,2.0,1355U,4800.0,10.0,Tấm nền IPS,,5.0,60.0,12.0,1.7,
100856,Laptop Gigabyte G5 MF5-9RC55MF5FEID91VN0D0,gigabyte,card rời,360.0,238.0,22.7,Màn hình chống chói<br>Độ phủ màu 45% NTSC,54.0,hd,2.0,13500H,4800.0,12.0,Tấm nền IPS,,4.7,144.0,,,6.0
83828,Laptop Lenovo Gaming Legion 7 Pro 16IRX9H 83DE001MVN,lenovo,card rời,363.5,262.1,21.9,Độ sáng 500 nits <br> Độ phủ màu 100.00% DCI-P3 <br> DisplayHDR 400 <br> Dolby Vision <br> G-Sync <br> Giảm ánh sáng xanh <br> Màn hình chống chói,99.9,full hd,2.0,14900HX,5600.0,24.0,Tấm nền IPS,,5.8,240.0,32.0,2.2,16.0
94813,Laptop Dell Inspiron 15 3520 N3520-i5U085W11SLU,dell,card tích hợp,358.0,235.0,16.0,Màn hình chống chói<br>,3.0,hd,2.0,1235U,2666.0,,Tấm nền WVA,15490000.0,4.4,120.0,,,
94854,Laptop Dell Vostro 3530 2H1TPI5,dell,card tích hợp,35.8,23.5,1.7,Góc nhìn rộng (WVA)<br> Độ phủ màu NTSC 45%<br> Màn hình chống chói,41.0,hd,2.0,1334U,2666.0,10.0,,16990000.0,4.6,120.0,12.0,0.9,
95673,Laptop MSI Stealth A16 AI+ A3XVGG-208VN,msi,card rời,355.8,259.7,19.9,Độ phủ màu 100% DCI-P3 (Typical),99.9,full hd,0.0,HX 370,7500.0,,Mini Led,,,120.0,,,8.0
95718,Laptop MSI Katana 15 B13UDXK-2269VN,msi,card rời,359.0,259.0,24.9,Màn hình chống chói,,hd,2.0,13620H,5200.0,10.0,Tấm nền IPS,25990000.0,4.9,144.0,,2.4,6.0
96363,Laptop Acer Gaming Predator Helios Neo PHN16-72-78L4,acer,card rời,357.8,278.6,25.9,Acer ComfyView LED-backlit TFT LCD<br> Grey to Grey 3 ms by Overdrive<br> Nvidia Advanced Optimus<br> Tỷ lệ khung hình 16:10<br> Độ phủ màu DCI-P3 100%<br> Độ sáng 500nits<br> Góc nhìn rộng lên đến 170 độ,90.0,hd,2.0,14700HX,2800.0,20.0,,,5.5,240.0,28.0,3.9,6.0
96707,Laptop MSI Prestige 16 AI+ Evo B2VMG-016VN,msi,card tích hợp,358.4,254.4,16.9,Độ phủ màu 100% DCI-P3(Typical),99.9,full hd,0.0,288V,8533.0,,Tấm nền Oled,,,60.0,,,
96716,Laptop MSI Prestige 13 AI+ Evo A2VMG-040VN,msi,card tích hợp,299.0,210.0,16.9,Độ phủ màu 100% DCI-P3(Typical),75.0,full hd,0.0,258V,8533.0,,Tấm nền Oled,,,60.0,,,
97545,Laptop HP 14-EP1011TU 9Z2W3PA,hp,card tích hợp,324.0,215.0,17.9,Màn hình chống chói,41.04,hd,2.0,120U,3200.0,10.0,,,5.0,,,,
46047,Laptop Lenovo Thinkpad X1 Carbon 7 20R1S01N00,lenovo,card tích hợp,323.0,217.0,14.9,IPS <br> anti-glare <br> 300 nits,51.0,hd,,10510U,2133.0,4.0,Tấm nền IPS,,4.9,,8.0,1.8,
26391,Huawei Matebook X,huawei,,304.0,217.0,14.6,"LTPS, 100% sRGB, 450 nits",56.0,,,10210U,2133,4.0,,,4.2,,,1.6,
48304,Laptop Lenovo ThinkPad E15 20RDS0DU00,lenovo,card rời,368.0,245.0,18.9,Chống chói,45.0,hd,1.0,10510U,2666.0,4.0,Tấm nền IPS,,4.9,,8.0,1.8,2.0
57714,Laptop MSI Gaming GF63 Thin 11UC-1230VN,msi,card rời,359.0,254.0,21.7,Tần số quét 144Hz,52.4,hd,2.0,11400H,3200.0,,Tấm nền IPS,,,,,,4.0
89793,Laptop Dell Inspiron 15 3520 N3520-I5U165W11BLU,dell,card tích hợp,358.5,235.6,17.0,Độ sáng 250 nits <br>Màn hình chống chói<br> LED Backlit <br>Màn hình viền mỏng,3.0,hd,2.0,1235U,2666.0,,Tấm nền WVA,,4.4,120.0,,,
63523,Laptop Lenovo Thinkpad P50,lenovo,card rời,337.0,252.0,24.0,,,,,6700HQ,2133.0,,Tấm nền IPS,,3.7,,,2.8,
93344,Laptop Gaming Acer Nitro V 16 PROPANEL ANV16-41-R36Y,acer,card rời,361.8,278.4,24.7,Độ sáng 300nits <br>Độ phủ màu 100% sRGB<br>Acer ComfyView<br>LED-backlit TFT LCD<br>Góc nhìn rộng lên đến 170 độ,57.0,hd,2.0,8845HS,2800.0,8.0,Tấm nền IPS,,5.1,165.0,16.0,3.8,6.0
71565,Laptop Dell Inspiron 14 5430 20DY31,dell,card tích hợp,314.0,226.6,18.5,Màn hình chống lóa,54.0,full hd,0.0,1360P,4800.0,12.0,Tấm nền WVA,,5.0,,16.0,2.2,
64210,Mac Pro M2 Ultra 2023,apple,,52.9,45.0,21.8,Hỗ trợ 6 màn hình ở tần số quét 6K 60Hz<br>Hỗ trợ 3 màn hình ở tần số quét 8K 60Hz,,,0.0,,6400.0,,,,,,,,
51423,Laptop Fujitsu CH 9C13A1,hãng khác,card tích hợp,307.0,208.0,15.9,Anti-glare LED-backlit <br> LED <br> 400 nits,30.0,hd,0.0,1135G7,4266.0,,Tấm nền IPS,,,,,,
45091,Apple Mac mini 8GB 256GB 2018 (MRTT2),apple,,,,,,0.0,,,8500B,2666.0,6.0,,,,,,3.0,
48839,Apple Mac Studio M1 Max 10 CPU - 24 GPU 32GB 512GB 2022 Chnh Hng (MJMV3),apple,card tích hợp,197.0,197.0,95.0,,0.0,,0.0,,4266.0,10.0,,,,,,,
65991,Laptop Dell Vostro 3578,dell,card rời,,,,"Chống chói Anti Glare, TrueLife LED-Backlit Display",,,,8250U,2400.0,,,,,,,,2.0
79816,Laptop Lenovo LOQ 15IAX9 83GS000JVN,lenovo,card rời,359.9,258.7,21.9,Màn hình chống chói <br> Độ phủ màu 100% sRGB <br>G-SYNC,60.0,hd,2.0,12450HX,,8.0,Tấm nền IPS,,4.4,144.0,12.0,,6.0
47066,Laptop ASUS Gaming ROG Zephyrus G14 GA401QM-211.ZG14,asus,card rời,1.6,,,100% sRGB,76.0,,1.0,5900Hs,3200.0,,Tấm nền IPS,,,120.0,,,6.0
68361,Laptop HP Probook 4540s,hp,card tích hợp,375.0,256.0,28.0,,47.0,,2.0,2400M,1333.0,2.0,,,3.1,,4.0,2.5,
68426,Laptop HP Probook 450 G2,hp,card tích hợp,,,,,,hd,,5200U,1600.0,,,,2.7,,,2.2,
68446,Laptop HP Elitebook 840 G5,hp,card tích hợp,,,,,,,,8350U,,,Tấm nền IPS,,,,,,
45442,Laptop HP Pavilion X360 14-DY0075TU 46L93PA,hp,card tích hợp,322.0,209.0,20.6,,43.3,hd,,1165G7,3200.0,,Tấm nền IPS,,,,,,
71560,Laptop Dell Vostro 15 3530 80GG9,dell,card tích hợp,358.5,235.6,19.0,Màn hình chống lóa,41.0,hd,1.0,1335U,3200.0,10.0,Tấm nền IPS,,4.6,120.0,12.0,1.3,
47072,Laptop Dell Inspiron N3501,dell,,364.0,249.0,18.0,,42.0,,,1125G4,2666.0,2.0,Tấm nền IPS,,4.1,,4.0,,
65989,Laptop Dell Inspiron 7559,dell,card rời,383.0,265.0,25.3,,,,,6700HQ,1600.0,,,,,,,,
53829,Laptop ASUS X409JA-EK015T,asus,card tích hợp,325.0,216.0,22.9,"Full HD, 60Hz",,hd,1.0,1005G1,2666.0,,,,,,,,
52269,Laptop ASUS X509JA-EJ020T,asus,card tích hợp,360.0,235.0,22.9,"16:9, LED-backlit FHD 60Hz Anti-Glare Panel with 45% NTSC",,hd,,1035G1,,,,,,60.0,,,
90726,Laptop ASUS TUF Gaming F15 FX507VU-LP197W,asus,card rời,354.0,251.0,22.4,"Độ phủ màu: NTSC 72%, SRGB 100%, Adobe 75.35%<br>Độ sáng 250 nits<br>Màn hình chống chói<br>G-Sync",90.0,hd,2.0,13620H,4800.0,10.0,Tấm nền IPS,,4.9,144.0,,2.4,6.0
51429,Laptop HP 240 G8 46J53PA,hp,card tích hợp,324.0,225.0,19.8,LED <br> 250 nits<br> 45% NTSC,65.0,hd,,1005G1,,,Tấm nền IPS,,,,,,
51434,Laptop HP Pavilion 15-EG0509TU 46M08PA,hp,card tích hợp,360.2,234.0,17.9,LED <br> 250 nits <br> 45% NTSC,45.0,,,1125G4,,,Tấm nền IPS,,,,,,
43957,Laptop HP 340S G7 224L0PA,hp,card tích hợp,324.0,225.0,17.9,Anti-glare,41.04,hd,2.0,1005G1,,,Tấm nền TN,,,,,,
46559,Laptop HP 15S-DU3591TU,hp,card tích hợp,358.5,242.0,19.9,Chống chói Anti <br> GlareWled-backlit,41.0,hd,,1135G7,,,,,,,,,
47935,Laptop HP 15S FQ1107TU,hp,card tích hợp,358.5,242.0,17.9,WLED-backlit,,hd,,1005G1,,,,,,,,,
51728,Laptop Dell Inspiron 14 7420 1YT85,dell,card rời,314.0,227.5,17.9," WVA cảm ứng , Màn hình gương",54.0,full hd,2.0,1255U,,10.0,Tấm nền IPS,,4.7,,12.0,1.7,2.0
102982,Laptop MSI Prestige 13 AI Evo A1MG-241VN,msi,card tích hợp,299.0,210.0,16.9,Màn hình bóng,75.0,full hd,0.0,125H,8533.0,14.0,Tấm nền Oled,,4.5,60.0,,,
91517,Laptop MSI Modern 14 B7M-221VN,msi,card tích hợp,319.9,223.0,19.4,Độ phủ màu 45% NTSC,39.3,hd,,7730U,3200.0,8.0,Tấm nền IPS,,4.5,60.0,16.0,2.0,
62048,MacBook Pro 14 inch M2 Max 64GB 2023 (12 CPU - 30 GPU - 64GB - 1TB),apple,card tích hợp,312.6,221.2,15.5,"Tần số quét 120Hz<br>Công nghệ Liquid Retina, Mini LED, XDR<br>1 tỷ màu",70.0,full hd,0.0,,6400.0,12.0,,92990000.0,,,,,
100306,Laptop ASUS ROG Strix G16 G614JU-N3506W,asus,card rời,354.0,264.0,22.6,Thời gian phản hồi 7ms<br>Độ sáng 250nits<br>Độ phủ màu SRGB 100%<br>Màn hình chống chói<br>G-Sync<br>Dolby Vision HDR<br>ROG intelligent cooling,90.0,hd,2.0,13450HX,4800.0,10.0,Tấm nền IPS,,4.6,165.0,,2.4,6.0
90733,Laptop ASUS ROG Strix Scar 16 G634JYR-RA132W,asus,card rời,354.0,264.0,22.6,Thời gian phản hồi 3ms<br>Độ sáng 1100nits<br>Độ phủ màu DCI-P3 100%<br>Màn hình chống chói<br>G-Sync<br>ROG Nebula HDR Display<br>Dolby Vision HDR,90.0,hd,2.0,14900HX,5600.0,24.0,Mini Led,,5.8,240.0,32.0,2.2,16.0
94469,Laptop ASUS ROG Strix G18 G814JIR-N6108W,asus,card rời,399.0,294.0,23.1,Độ sáng 500nits<br>Độ phủ màu DCI-P3 100.00%<br>Màn hình chống chói<br>G-Sync<br>ROG Nebula Display<br>Dolby Vision HDR<br>Pantone Validated,90.0,hd,2.0,14900HX,5600.0,24.0,Tấm nền IPS,,5.8,240.0,32.0,2.2,8.0
94516,Laptop ASUS ROG Strix SCAR 18 G834JZR-R6160,asus,card rời,399.0,294.0,23.1,Độ sáng 1100nits<br>Độ phủ màu DCI-P3 100.00%<br>Màn hình chống chói<br>G-Sync<br>ROG Nebula HDR Display<br>Dolby Vision HDR,90.0,hd,2.0,14900HX,5600.0,24.0,Mini Led,,5.8,240.0,32.0,2.2,12.0
94523,Laptop ASUS ROG Zephyrus G16 GA605WI-QR152WS,asus,card rời,354.0,246.0,14.9,Thời gian phản hồi 0.2ms<br>Độ sáng 500 nits<br>G-Sync / Adaptive-Sync<br>ROG Nebula Display<br>Dolby Vision HDR,90.0,full hd,0.0,HX 370,,12.0,Tấm nền Oled,,5.1,240.0,24.0,2.0,8.0
